id,name,air_date,episode_code,character_id,character_no
2,Lawnmower Dog,"December 9, 2013",S01E02,305,19
2,Lawnmower Dog,"December 9, 2013",S01E02,306,19
2,Lawnmower Dog,"December 9, 2013",S01E02,329,19
2,Lawnmower Dog,"December 9, 2013",S01E02,338,19
2,Lawnmower Dog,"December 9, 2013",S01E02,396,19
2,Lawnmower Dog,"December 9, 2013",S01E02,397,19
2,Lawnmower Dog,"December 9, 2013",S01E02,398,19
2,Lawnmower Dog,"December 9, 2013",S01E02,405,19
3,Anatomy Park,"December 16, 2013",S01E03,1,24
3,Anatomy Park,"December 16, 2013",S01E03,2,24
3,Anatomy Park,"December 16, 2013",S01E03,12,24
3,Anatomy Park,"December 16, 2013",S01E03,17,24
3,Anatomy Park,"December 16, 2013",S01E03,38,24
3,Anatomy Park,"December 16, 2013",S01E03,45,24
3,Anatomy Park,"December 16, 2013",S01E03,96,24
3,Anatomy Park,"December 16, 2013",S01E03,97,24
3,Anatomy Park,"December 16, 2013",S01E03,98,24
3,Anatomy Park,"December 16, 2013",S01E03,99,24
3,Anatomy Park,"December 16, 2013",S01E03,100,24
3,Anatomy Park,"December 16, 2013",S01E03,101,24
3,Anatomy Park,"December 16, 2013",S01E03,108,24
3,Anatomy Park,"December 16, 2013",S01E03,112,24
3,Anatomy Park,"December 16, 2013",S01E03,114,24
3,Anatomy Park,"December 16, 2013",S01E03,169,24
3,Anatomy Park,"December 16, 2013",S01E03,175,24
3,Anatomy Park,"December 16, 2013",S01E03,186,24
3,Anatomy Park,"December 16, 2013",S01E03,201,24
3,Anatomy Park,"December 16, 2013",S01E03,268,24
3,Anatomy Park,"December 16, 2013",S01E03,300,24
3,Anatomy Park,"December 16, 2013",S01E03,302,24
3,Anatomy Park,"December 16, 2013",S01E03,338,24
3,Anatomy Park,"December 16, 2013",S01E03,356,24
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,1,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,2,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,38,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,87,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,175,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,179,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,181,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,191,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,239,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,241,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,270,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,337,13
4,M. Night Shaym-Aliens!,"January 13, 2014",S01E04,338,13
5,Meeseeks and Destroy,"January 20, 2014",S01E05,1,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,2,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,38,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,41,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,89,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,116,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,117,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,120,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,175,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,193,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,238,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,242,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,271,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,303,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,326,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,333,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,338,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,343,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,399,20
5,Meeseeks and Destroy,"January 20, 2014",S01E05,400,20
6,Rick Potion #9,"January 27, 2014",S01E06,1,24
6,Rick Potion #9,"January 27, 2014",S01E06,2,24
6,Rick Potion #9,"January 27, 2014",S01E06,3,24
6,Rick Potion #9,"January 27, 2014",S01E06,4,24
6,Rick Potion #9,"January 27, 2014",S01E06,5,24
6,Rick Potion #9,"January 27, 2014",S01E06,38,24
6,Rick Potion #9,"January 27, 2014",S01E06,58,24
6,Rick Potion #9,"January 27, 2014",S01E06,82,24
6,Rick Potion #9,"January 27, 2014",S01E06,83,24
6,Rick Potion #9,"January 27, 2014",S01E06,92,24
6,Rick Potion #9,"January 27, 2014",S01E06,155,24
6,Rick Potion #9,"January 27, 2014",S01E06,175,24
6,Rick Potion #9,"January 27, 2014",S01E06,179,24
6,Rick Potion #9,"January 27, 2014",S01E06,181,24
6,Rick Potion #9,"January 27, 2014",S01E06,216,24
6,Rick Potion #9,"January 27, 2014",S01E06,234,24
6,Rick Potion #9,"January 27, 2014",S01E06,239,24
6,Rick Potion #9,"January 27, 2014",S01E06,249,24
6,Rick Potion #9,"January 27, 2014",S01E06,251,24
6,Rick Potion #9,"January 27, 2014",S01E06,271,24
6,Rick Potion #9,"January 27, 2014",S01E06,293,24
6,Rick Potion #9,"January 27, 2014",S01E06,338,24
6,Rick Potion #9,"January 27, 2014",S01E06,343,24
6,Rick Potion #9,"January 27, 2014",S01E06,394,24
7,Raising Gazorpazorp,"March 10, 2014",S01E07,1,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,2,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,3,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,4,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,5,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,59,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,151,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,168,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,211,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,230,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,258,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,329,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,376,14
7,Raising Gazorpazorp,"March 10, 2014",S01E07,401,14
8,Rixty Minutes,"March 17, 2014",S01E08,1,57
8,Rixty Minutes,"March 17, 2014",S01E08,2,57
8,Rixty Minutes,"March 17, 2014",S01E08,3,57
8,Rixty Minutes,"March 17, 2014",S01E08,4,57
8,Rixty Minutes,"March 17, 2014",S01E08,5,57
8,Rixty Minutes,"March 17, 2014",S01E08,20,57
8,Rixty Minutes,"March 17, 2014",S01E08,28,57
8,Rixty Minutes,"March 17, 2014",S01E08,29,57
8,Rixty Minutes,"March 17, 2014",S01E08,34,57
8,Rixty Minutes,"March 17, 2014",S01E08,37,57
8,Rixty Minutes,"March 17, 2014",S01E08,54,57
8,Rixty Minutes,"March 17, 2014",S01E08,88,57
8,Rixty Minutes,"March 17, 2014",S01E08,91,57
8,Rixty Minutes,"March 17, 2014",S01E08,129,57
8,Rixty Minutes,"March 17, 2014",S01E08,134,57
8,Rixty Minutes,"March 17, 2014",S01E08,136,57
8,Rixty Minutes,"March 17, 2014",S01E08,145,57
8,Rixty Minutes,"March 17, 2014",S01E08,153,57
8,Rixty Minutes,"March 17, 2014",S01E08,157,57
8,Rixty Minutes,"March 17, 2014",S01E08,176,57
8,Rixty Minutes,"March 17, 2014",S01E08,183,57
8,Rixty Minutes,"March 17, 2014",S01E08,184,57
8,Rixty Minutes,"March 17, 2014",S01E08,195,57
8,Rixty Minutes,"March 17, 2014",S01E08,207,57
8,Rixty Minutes,"March 17, 2014",S01E08,214,57
8,Rixty Minutes,"March 17, 2014",S01E08,222,57
8,Rixty Minutes,"March 17, 2014",S01E08,250,57
8,Rixty Minutes,"March 17, 2014",S01E08,266,57
8,Rixty Minutes,"March 17, 2014",S01E08,277,57
8,Rixty Minutes,"March 17, 2014",S01E08,279,57
8,Rixty Minutes,"March 17, 2014",S01E08,314,57
8,Rixty Minutes,"March 17, 2014",S01E08,315,57
8,Rixty Minutes,"March 17, 2014",S01E08,316,57
8,Rixty Minutes,"March 17, 2014",S01E08,317,57
8,Rixty Minutes,"March 17, 2014",S01E08,318,57
8,Rixty Minutes,"March 17, 2014",S01E08,351,57
8,Rixty Minutes,"March 17, 2014",S01E08,358,57
8,Rixty Minutes,"March 17, 2014",S01E08,367,57
8,Rixty Minutes,"March 17, 2014",S01E08,370,57
8,Rixty Minutes,"March 17, 2014",S01E08,373,57
8,Rixty Minutes,"March 17, 2014",S01E08,402,57
8,Rixty Minutes,"March 17, 2014",S01E08,403,57
8,Rixty Minutes,"March 17, 2014",S01E08,404,57
8,Rixty Minutes,"March 17, 2014",S01E08,405,57
8,Rixty Minutes,"March 17, 2014",S01E08,406,57
8,Rixty Minutes,"March 17, 2014",S01E08,407,57
8,Rixty Minutes,"March 17, 2014",S01E08,408,57
8,Rixty Minutes,"March 17, 2014",S01E08,409,57
8,Rixty Minutes,"March 17, 2014",S01E08,410,57
8,Rixty Minutes,"March 17, 2014",S01E08,411,57
8,Rixty Minutes,"March 17, 2014",S01E08,412,57
8,Rixty Minutes,"March 17, 2014",S01E08,413,57
8,Rixty Minutes,"March 17, 2014",S01E08,414,57
8,Rixty Minutes,"March 17, 2014",S01E08,415,57
8,Rixty Minutes,"March 17, 2014",S01E08,416,57
8,Rixty Minutes,"March 17, 2014",S01E08,417,57
8,Rixty Minutes,"March 17, 2014",S01E08,418,57
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,1,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,2,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,3,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,4,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,5,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,88,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,192,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,240,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,243,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,251,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,272,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,307,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,419,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,420,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,421,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,422,17
9,Something Ricked This Way Comes,"March 24, 2014",S01E09,826,17
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,1,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,2,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,3,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,4,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,5,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,7,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,14,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,15,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,18,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,19,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,21,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,22,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,27,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,39,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,53,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,77,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,78,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,79,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,82,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,83,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,84,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,85,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,86,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,103,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,113,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,118,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,119,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,152,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,164,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,177,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,209,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,215,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,232,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,242,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,274,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,290,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,294,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,295,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,298,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,299,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,329,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,330,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,339,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,349,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,359,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,381,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,389,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,405,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,424,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,425,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,426,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,427,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,428,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,429,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,430,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,431,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,432,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,433,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,434,60
10,Close Rick-counters of the Rick Kind,"April 7, 2014",S01E10,663,60
11,Ricksy Business,"April 14, 2014",S01E11,1,30
11,Ricksy Business,"April 14, 2014",S01E11,2,30
11,Ricksy Business,"April 14, 2014",S01E11,3,30
11,Ricksy Business,"April 14, 2014",S01E11,4,30
11,Ricksy Business,"April 14, 2014",S01E11,5,30
11,Ricksy Business,"April 14, 2014",S01E11,7,30
11,Ricksy Business,"April 14, 2014",S01E11,35,30
11,Ricksy Business,"April 14, 2014",S01E11,47,30
11,Ricksy Business,"April 14, 2014",S01E11,58,30
11,Ricksy Business,"April 14, 2014",S01E11,88,30
11,Ricksy Business,"April 14, 2014",S01E11,180,30
11,Ricksy Business,"April 14, 2014",S01E11,181,30
11,Ricksy Business,"April 14, 2014",S01E11,210,30
11,Ricksy Business,"April 14, 2014",S01E11,216,30
11,Ricksy Business,"April 14, 2014",S01E11,251,30
11,Ricksy Business,"April 14, 2014",S01E11,282,30
11,Ricksy Business,"April 14, 2014",S01E11,295,30
11,Ricksy Business,"April 14, 2014",S01E11,308,30
11,Ricksy Business,"April 14, 2014",S01E11,326,30
11,Ricksy Business,"April 14, 2014",S01E11,327,30
11,Ricksy Business,"April 14, 2014",S01E11,331,30
11,Ricksy Business,"April 14, 2014",S01E11,333,30
11,Ricksy Business,"April 14, 2014",S01E11,344,30
11,Ricksy Business,"April 14, 2014",S01E11,362,30
11,Ricksy Business,"April 14, 2014",S01E11,389,30
11,Ricksy Business,"April 14, 2014",S01E11,395,30
11,Ricksy Business,"April 14, 2014",S01E11,405,30
11,Ricksy Business,"April 14, 2014",S01E11,423,30
11,Ricksy Business,"April 14, 2014",S01E11,435,30
11,Ricksy Business,"April 14, 2014",S01E11,436,30
12,A Rickle in Time,"July 26, 2015",S02E01,1,13
12,A Rickle in Time,"July 26, 2015",S02E01,2,13
12,A Rickle in Time,"July 26, 2015",S02E01,3,13
12,A Rickle in Time,"July 26, 2015",S02E01,4,13
12,A Rickle in Time,"July 26, 2015",S02E01,5,13
12,A Rickle in Time,"July 26, 2015",S02E01,11,13
12,A Rickle in Time,"July 26, 2015",S02E01,64,13
12,A Rickle in Time,"July 26, 2015",S02E01,237,13
12,A Rickle in Time,"July 26, 2015",S02E01,313,13
12,A Rickle in Time,"July 26, 2015",S02E01,437,13
12,A Rickle in Time,"July 26, 2015",S02E01,438,13
12,A Rickle in Time,"July 26, 2015",S02E01,439,13
12,A Rickle in Time,"July 26, 2015",S02E01,440,13
13,Mortynight Run,"August 2, 2015",S02E02,1,36
13,Mortynight Run,"August 2, 2015",S02E02,2,36
13,Mortynight Run,"August 2, 2015",S02E02,5,36
13,Mortynight Run,"August 2, 2015",S02E02,23,36
13,Mortynight Run,"August 2, 2015",S02E02,28,36
13,Mortynight Run,"August 2, 2015",S02E02,34,36
13,Mortynight Run,"August 2, 2015",S02E02,106,36
13,Mortynight Run,"August 2, 2015",S02E02,122,36
13,Mortynight Run,"August 2, 2015",S02E02,129,36
13,Mortynight Run,"August 2, 2015",S02E02,131,36
13,Mortynight Run,"August 2, 2015",S02E02,133,36
13,Mortynight Run,"August 2, 2015",S02E02,136,36
13,Mortynight Run,"August 2, 2015",S02E02,174,36
13,Mortynight Run,"August 2, 2015",S02E02,180,36
13,Mortynight Run,"August 2, 2015",S02E02,196,36
13,Mortynight Run,"August 2, 2015",S02E02,207,36
13,Mortynight Run,"August 2, 2015",S02E02,242,36
13,Mortynight Run,"August 2, 2015",S02E02,257,36
13,Mortynight Run,"August 2, 2015",S02E02,282,36
13,Mortynight Run,"August 2, 2015",S02E02,309,36
13,Mortynight Run,"August 2, 2015",S02E02,311,36
13,Mortynight Run,"August 2, 2015",S02E02,362,36
13,Mortynight Run,"August 2, 2015",S02E02,386,36
13,Mortynight Run,"August 2, 2015",S02E02,393,36
13,Mortynight Run,"August 2, 2015",S02E02,436,36
13,Mortynight Run,"August 2, 2015",S02E02,441,36
13,Mortynight Run,"August 2, 2015",S02E02,442,36
13,Mortynight Run,"August 2, 2015",S02E02,443,36
13,Mortynight Run,"August 2, 2015",S02E02,444,36
13,Mortynight Run,"August 2, 2015",S02E02,445,36
13,Mortynight Run,"August 2, 2015",S02E02,446,36
13,Mortynight Run,"August 2, 2015",S02E02,447,36
13,Mortynight Run,"August 2, 2015",S02E02,448,36
13,Mortynight Run,"August 2, 2015",S02E02,449,36
13,Mortynight Run,"August 2, 2015",S02E02,450,36
13,Mortynight Run,"August 2, 2015",S02E02,451,36
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,1,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,2,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,3,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,4,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,5,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,36,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,50,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,90,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,188,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,249,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,301,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,336,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,355,14
14,Auto Erotic Assimilation,"August 9, 2015",S02E03,372,14
15,Total Rickall,"August 16, 2015",S02E04,1,24
15,Total Rickall,"August 16, 2015",S02E04,2,24
15,Total Rickall,"August 16, 2015",S02E04,3,24
15,Total Rickall,"August 16, 2015",S02E04,4,24
15,Total Rickall,"August 16, 2015",S02E04,5,24
15,Total Rickall,"August 16, 2015",S02E04,16,24
15,Total Rickall,"August 16, 2015",S02E04,31,24
15,Total Rickall,"August 16, 2015",S02E04,32,24
15,Total Rickall,"August 16, 2015",S02E04,76,24
15,Total Rickall,"August 16, 2015",S02E04,109,24
15,Total Rickall,"August 16, 2015",S02E04,128,24
15,Total Rickall,"August 16, 2015",S02E04,141,24
15,Total Rickall,"August 16, 2015",S02E04,154,24
15,Total Rickall,"August 16, 2015",S02E04,169,24
15,Total Rickall,"August 16, 2015",S02E04,236,24
15,Total Rickall,"August 16, 2015",S02E04,244,24
15,Total Rickall,"August 16, 2015",S02E04,248,24
15,Total Rickall,"August 16, 2015",S02E04,259,24
15,Total Rickall,"August 16, 2015",S02E04,262,24
15,Total Rickall,"August 16, 2015",S02E04,280,24
15,Total Rickall,"August 16, 2015",S02E04,324,24
15,Total Rickall,"August 16, 2015",S02E04,329,24
15,Total Rickall,"August 16, 2015",S02E04,352,24
15,Total Rickall,"August 16, 2015",S02E04,391,24
16,Get Schwifty,"August 23, 2015",S02E05,1,31
16,Get Schwifty,"August 23, 2015",S02E05,2,31
16,Get Schwifty,"August 23, 2015",S02E05,3,31
16,Get Schwifty,"August 23, 2015",S02E05,4,31
16,Get Schwifty,"August 23, 2015",S02E05,5,31
16,Get Schwifty,"August 23, 2015",S02E05,24,31
16,Get Schwifty,"August 23, 2015",S02E05,47,31
16,Get Schwifty,"August 23, 2015",S02E05,115,31
16,Get Schwifty,"August 23, 2015",S02E05,124,31
16,Get Schwifty,"August 23, 2015",S02E05,138,31
16,Get Schwifty,"August 23, 2015",S02E05,161,31
16,Get Schwifty,"August 23, 2015",S02E05,162,31
16,Get Schwifty,"August 23, 2015",S02E05,172,31
16,Get Schwifty,"August 23, 2015",S02E05,182,31
16,Get Schwifty,"August 23, 2015",S02E05,199,31
16,Get Schwifty,"August 23, 2015",S02E05,212,31
16,Get Schwifty,"August 23, 2015",S02E05,213,31
16,Get Schwifty,"August 23, 2015",S02E05,240,31
16,Get Schwifty,"August 23, 2015",S02E05,241,31
16,Get Schwifty,"August 23, 2015",S02E05,253,31
16,Get Schwifty,"August 23, 2015",S02E05,255,31
16,Get Schwifty,"August 23, 2015",S02E05,272,31
16,Get Schwifty,"August 23, 2015",S02E05,309,31
16,Get Schwifty,"August 23, 2015",S02E05,329,31
16,Get Schwifty,"August 23, 2015",S02E05,331,31
16,Get Schwifty,"August 23, 2015",S02E05,344,31
16,Get Schwifty,"August 23, 2015",S02E05,346,31
16,Get Schwifty,"August 23, 2015",S02E05,347,31
16,Get Schwifty,"August 23, 2015",S02E05,395,31
16,Get Schwifty,"August 23, 2015",S02E05,452,31
16,Get Schwifty,"August 23, 2015",S02E05,454,31
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,1,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,2,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,3,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,28,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,34,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,65,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,129,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,159,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,160,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,180,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,181,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,197,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,207,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,240,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,266,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,348,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,364,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,388,19
17,The Ricks Must Be Crazy,"August 30, 2015",S02E06,753,19
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,1,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,2,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,3,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,4,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,5,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,40,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,55,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,66,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,131,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,132,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,146,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,148,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,163,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,178,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,180,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,181,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,240,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,272,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,310,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,353,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,354,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,358,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,374,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,386,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,387,26
18,Big Trouble in Little Sanchez,"September 13, 2015",S02E07,453,26
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,1,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,2,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,3,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,4,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,5,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,23,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,35,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,49,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,51,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,105,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,121,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,126,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,133,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,153,40
19,Interdimensional Cable 2: Tempting Fate,"September 20, 2015",S02E08,173,40
